year,name,pitcher_id,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,st_avg_speed,sv_avg_speed
2024,"Bernardino, Brennan",657514,,91.4,86.8,84.2,,78.9,,,,
2024,"Kochanowicz, Jack",686799,96.3,95.8,,,88.3,85,,,,
2024,"King, John",667463,93.7,93.5,,83.5,84.4,,,,,
2024,"Moore, Matt",519043,92.7,,88.2,,82.8,82.1,,,,
2024,"Wicks, Jordan",696136,92.6,91.7,87.5,84.2,82.2,78.4,,,,
2024,"Miller, Shelby",571946,93.5,,88.4,88.3,,,86.8,,,
2024,"Brown, Ben",676962,96.4,,,,90.6,86.5,,,,
2024,"Winn, Keaton",676775,95.7,94.8,,87.9,,,88.9,,,
2024,"Green, Chad",643338,95.5,,91.5,87.7,,,,,,
2024,"Dubin, Shawn",681869,95,,89,,88.3,81.4,,,83.1,
2024,"Martinez, Seth",661527,90.8,89.8,,,84.7,,,,79.1,
2024,"McFarland, T.J.",519008,88.5,88,82.2,,81.4,,,,78.2,
2024,"Ruiz, Jose",614179,96.4,95.8,,92.3,89.9,86.2,,,,
2024,"Peguero, Elvis",665625,,96.8,,90.1,,69.1,,,,
2024,"Grove, Michael",675627,94.1,96,92.9,86.9,,79.9,,,,
2024,"Estevez, Carlos",608032,96.8,,,89.4,89.4,83.2,,,,
2024,"Ferguson, Tyler",621053,95.9,95.1,91.2,,88.6,,,,84.6,
2024,"Wilson, Justin",458677,95.5,,92.3,88.4,,,86.9,,,
2024,"Latz, Jacob",656641,94.9,,,83.5,85.9,76.4,,,,
2024,"Slaten, Justin",686580,96.4,,91.5,,,84.3,,,84,
2024,"Priester, Quinn",682990,93,93.1,,87.1,88.5,80.6,,,,
2024,"Adams, Austin",613534,93.4,93.4,,87.7,,,,,,
2024,"Lopez, Jorge",605347,95.6,95.5,,86.6,87.5,83,,,,
2024,"Jansen, Kenley",445276,,93.2,92.2,82.2,,,,,,
2024,"Kolek, Stephen",663568,95.8,95.2,92.4,88.2,88.8,,,,83.7,
2024,"Scott, Christian",681035,94.2,,,87.3,,,84.8,,83.2,
2024,"Hoeing, Bryan",663773,94.3,93.9,,83,,,86.8,,,
2024,"Hall, DL",669084,93.3,,,84.7,84.7,79.7,,,,
2024,"Banda, Anthony",607455,96.1,96,83.2,85.8,90,,,,,
2024,"Bivens, Spencer",702352,94.2,94.4,90.9,,88.6,,,,81,
2024,"Ramirez, Yohan",670990,94.8,94.4,,,,81.5,,,81.6,
2024,"Hernandez, Jonathan",642546,,96.8,,87.7,90,,,,,
2024,"Wood, Alex",622072,,90.5,,81.4,84.5,,,,,
2024,"Matz, Steven",571927,,93.9,,88.1,83.3,77.6,,,,
2024,"Kahnle, Tommy",592454,94.2,93.1,,86.3,87.4,,,,,
2024,"Pop, Zach",647315,,96.2,93.6,86.2,,,,,,
2024,"Keller, Brad",641745,93.8,92.6,,86,88.6,81.1,,,83.8,
2024,"Treinen, Blake",595014,94.3,94.6,90.8,,,,,,83.9,
2024,"Vieira, Thyago",600986,97.8,97.1,,88.3,91.9,,,,,
2024,"Nastrini, Nick",680897,93.7,,,84.5,85.8,79.2,,,,
2024,"Weems, Jordan",607179,96,,,87.6,,79.7,87.4,,,
2024,"Mayza, Tim",641835,91.8,92.5,,87.1,,,,,,
2024,"Muller, Kyle",666205,92.6,,,85.4,86.9,79.4,,,,
2024,"Thorpe, Drew",689672,91,,86.3,81.6,81.6,,,,79,
2024,"Medina, Luis",665622,95.9,95.9,,85.8,89.6,81.2,,,,
2024,"Matthews, Zebby",805673,94.9,,90.9,87.2,85.8,81.7,,,,
2024,"McCaughan, Darren",670766,89.4,89,,,81.1,,,,81.9,
2024,"Cantillo, Joey",676282,92.2,,,82.6,77.8,76.2,,,,
2024,"Oller, Adam",670124,93.7,,,86.2,86.9,81.5,,,,85.5
2024,"Henry, Tommy",674072,89.8,90.3,,82.8,83.7,78.1,,,,
2024,"Long, Sam",669674,94.3,,,85.5,,77.7,87.6,,,
2024,"Young, Danny",664849,,91.4,87.1,,,,,,80.6,
2024,"Fairbanks, Pete",664126,97.3,,,85,93.8,,,,,
2024,"Little, Brendon",663893,,94.5,93.8,,,86.7,,,,
2024,"Leahy, Kyle",681517,95.5,,,89.9,89.8,81.6,,,85.3,
2024,"Booser, Cam",592155,95.3,,88.3,,,,,,82.3,
2024,"Bird, Jake",656234,94.7,95.4,91.6,85.4,89.1,81.7,,,,
2024,"Montero, Rafael",606160,95.4,94.8,,86.2,91,,,,,
2024,"Snider, Collin",676092,94.2,94.6,89.6,,,,,,82.4,
2024,"Bradish, Kyle",680694,94.5,95.3,,88.2,,84.1,,,,
2024,"Smith, Will",519293,91.2,,,80.6,85.8,76.3,,,,
2024,"Uceta, Edwin",670955,,94.2,89.3,,88.3,81.6,,,81.1,
2024,"Boyd, Matthew",571510,92,91.8,,79.5,80.9,74.1,,,,
2024,"Scherzer, Max",453286,92.5,,86.6,85,82.8,74.7,,,,
2024,"Leiter, Jack",683004,96.4,,91.1,86.8,89.5,81.4,,,,
2024,"Megill, Trevor",656730,98.8,98.6,,,,87.4,,,,
2024,"Swanson, Erik",657024,93.9,,,86.8,,,84.9,,,
2024,"Black, Mason",696131,92.4,92.6,,87.9,87.6,,,,81.2,
2024,"Martin, Chris",455119,94.7,94.1,91.9,,,,88.3,,85,
2024,"Funderburk, Kody",681892,,93.3,92.1,82.6,88.9,,,,,
2024,"Morgan, Eli",669212,92.2,,,86.8,78.9,,,,,
2024,"Hurter, Brant",676428,92.1,92.4,,,85.6,,,,83.1,
2024,"Tinoco, Jesus",622786,96.4,96.1,92.4,86.6,90.1,,,,,
2024,"Cousins, Jake",664776,94.4,95.1,,82.1,,,,,,
2024,"Hodge, Porter",687863,95.5,,,,,,89.8,,83,
2024,"Curry, Xzavion",675540,92.1,,,84.6,87.4,73.9,83.8,,,
2024,"Lynch IV, Daniel",663738,93,92.7,89.6,85.9,84.7,80.3,,,,
2024,"Sewald, Paul",623149,91.4,,,,84.2,,,,83.1,
2024,"Diekman, Jake",518617,94.6,93.6,,,87.1,,,,82.8,
2024,"Brito, Jhony",666745,96.3,96.3,,86.7,89.8,81.4,,,83.1,
2024,"Saucedo, Tayler",642048,91.4,91.3,,82.8,85.3,76.1,,,80.9,
2024,"Moll, Sam",594580,93.3,92,,,85.3,,,,81.3,
2024,"Wilson, Steven",621051,93.5,,86.6,,81.7,,,,82.3,
2024,"Sanchez, Sixto",664350,93.8,92.7,83.6,,85.4,,,,,
2024,"Garcia, Yimi",554340,96.5,95.8,,88.4,88.7,84.3,,,86.3,
2024,"Hamilton, Ian",641656,96.4,95.7,,88.5,,,,,,
2024,"Woodford, Jake",663765,91.2,91.5,88.6,,85.6,,,,80.7,
2024,"Okert, Steven",595345,93,92.9,,81,88.8,,,,,
2024,"Peralta, Wandy",593974,95.4,95.1,,88.6,88.6,,,,,
2024,"Gordon, Tanner",685299,92,93.3,,85.2,83.9,80.4,,,,
2024,"Rodriguez, Manuel",655889,96.7,96.7,,89.3,,,,,87.4,
2024,"Otanez, Michel",671305,98,97.4,,85.3,,,,,,
2024,"Roycroft, Chris",688297,95,96,,83.8,,,,,,
2024,"Honeywell, Brent",641703,94.7,94.5,,86,85.6,,,,81.9,
2024,"Pagan, Emilio",641941,94.6,,86.4,,,,83.9,,,
2024,"Wrobleski, Justin",680736,95.1,91.4,87.7,84.4,83.9,82.5,,,,
2024,"Tate, Dillon",622253,,92.6,,,83.8,,,,79.5,
2024,"Garrett, Braxton",666129,90.7,90,86.4,82.8,83.1,77.4,,,,
2024,"Stratton, Hunter",676702,95.5,95.4,92,84.1,,,,,,
2024,"Mazur, Adam",800049,94.6,93.9,,86.8,89.9,80.7,,,,
2024,"Tyler, Kyle",667725,90.6,,90.3,82.2,86,77,,,,
2024,"Phillips, Tyler",663969,92.7,93.7,,,85.7,81,,,82.5,
2024,"McGough, Scott",543518,93.1,93.4,,87.1,,,85,,,
2024,"Burke, Brock",656271,95.7,93.9,,87,88.9,,,,,
2024,"Anderson, Nick",623433,94.7,94.9,,,88.2,81.7,,,,
2024,"Javier, Cristian",664299,91.7,,,77.5,81.2,75.2,,,,
2024,"Burr, Ryan",621114,94.1,,,85.4,,,,,,
2024,"Ray, Robbie",592662,94.1,,,88.4,,83.5,,,,
2024,"Alexander, Scott",518397,,92.1,,82.7,84.5,,,,,
2024,"Springs, Jeffrey",605488,89.8,89.8,85.3,82.9,79.6,,,,78.3,
2024,"Leasure, Jordan",673929,96.1,,,88.2,,78.6,,,,
2024,"Hernandez, Carlos",672578,97.9,,,86.4,,83.5,89.9,,,
2024,"Kelly, Joe",523260,98.1,98.2,,90.1,88.4,87.3,,,,
2024,"Blalock, Bradley",687134,93.5,,88.7,85.2,,79.5,85.3,,,
2024,"Gonzales, Marco",594835,89.7,90,85.7,,80.2,79,,,,
2024,"Poche, Colin",621363,91.2,,,83.1,,,,,,
2024,"Joyce, Ben",690829,102.1,97,,86.2,92.1,,,,,
2024,"Thompson, Keegan",624522,93.5,93.3,89.8,,88.4,82,,,84.4,
2024,"Howard, Spencer",675921,93.8,,,85.3,80.1,75.7,,,,
2024,"Devenski, Chris",606965,93,,85.2,,82.8,,,,77.7,
2024,"Fleming, Josh",676596,89.8,90.4,87.2,,83.2,77.9,,,,
2024,"Aguiar, Julian",687924,,94.3,,80.3,84,78,,,,
2024,"Chargois, JT",608638,94.6,94.9,,85.6,85,,,,,
2024,"Lovelady, Richard",663992,92.4,92.2,,85.7,,,,,,
2024,"Minter, A.J.",621345,94.5,,89.4,,86.7,,,,,
2024,"Nunez, Dedniel",673380,96.3,93.7,,87.5,91.4,84.1,,,,
2024,"Soriano, George",666277,94.1,,,84,88.4,,,,,
2024,"Chirinos, Yonny",630023,93,92.7,,85.2,,,85.7,,,
2024,"Ginn, J.T.",669372,92.2,92.9,,85.3,87,,,,,
2024,"Chivilli, Angel",683409,,96.1,,87.4,87.8,,,,,
2024,"Bielak, Brandon",656232,91.9,92.1,,82.8,87.4,80.8,,,,
2024,"Daniel, Davis",669721,91.5,,,81.8,84.6,74.3,,,,
2024,"Kershaw, Clayton",477132,89.9,90.2,,85.9,85.1,72,83.4,,,
2024,"Santillan, Tony",663574,97.2,,,86.7,92,,,,,
2024,"Lowder, Rhett",695076,93.5,92.3,,85,86.2,,,,,
2024,"Bowman, Matt",621199,92.4,92.2,90.5,,,,84.3,,82.7,
2024,"Salazar, Eduardo",674285,95.4,94.4,,87.8,90.7,81.6,,,,
2024,"Garabito, Gerson",642520,93.3,92.1,,88.7,86.6,82.1,,,,
2024,"Toussaint, Touki",657053,91.6,91.3,,85.9,,75.6,85.8,,,
2024,"Ashby, Aaron",676879,96.7,96.2,,83.2,88.8,82.2,,,,
2024,"Anderson, Grant",681982,92.2,92.2,,82.2,85.6,,,,,
2024,"Marte, Yunior",628708,97.1,96.2,91.7,85.4,,,90.1,,,
2024,"Ferrer, Jose A.",678606,98.3,97.9,,88,88.3,,,,,
2024,"Roberts, Ethan",681799,91.6,91.7,89.9,,,,,,81.3,
2024,"Kelly, Michael",547184,95.1,92.1,,88.3,,,,,83.2,
2024,"Allen, Logan",663531,91.3,90.1,87,,,78,79.6,,81.7,
2024,"Diaz, Yilber",700270,96.1,,,83.6,86,78.7,,,,
2024,"Bubic, Kris",663460,93,92.2,87.3,83.9,85.2,,,,,
2024,"France, J.P.",641585,92.2,91.2,86.8,,82.3,74.2,,,78.5,
2024,"Coulombe, Danny",543056,90.8,90.3,85.8,,,79.2,,,81.6,
2024,"Rasmussen, Drew",656876,97.4,96.2,89.1,,,,,,85.4,
2024,"Warren, Will",701542,93.8,93.1,86.4,,86.3,,,,83.1,
2024,"Varland, Gus",681402,95.3,95.2,,88.7,89.7,,,,,
2024,"Jackson, Jay",543351,91.9,91.3,,84.9,86,,,,,
2024,"Jimenez, Dany",666204,92.5,,,81.9,83.3,,,,,
2024,"Hanifee, Brenan",669724,95.6,94.8,,87.4,88.6,,,,,
2024,"Bazardo, Eduard",660825,94.4,94.1,,82.7,,,90.9,,,
2024,"Rodriguez, Yerry",666720,96.3,,,84,86.4,,,,,
2024,"Little, Luke",681432,95.8,,,,,,90.3,,81.8,
2024,"Manning, Matt",666159,93.8,,,86.4,,81.6,87.8,,84.1,
2024,"Crouse, Hans",668968,92.1,92.6,,83.8,87.4,,,,,
2024,"Allard, Kolby",663465,90,90.3,84.4,,82,71.7,,,,
2024,"Ellard, Fraser",686642,95.1,93.2,91.6,85.8,90.3,,,,,
2024,"Speier, Gabe",642100,93,92.8,,81.8,87.9,,,,78.9,
2024,"Staumont, Josh",622251,94.3,95.1,,86.7,,79.2,,,,
2024,"Cimber, Adam",643256,85,85.3,,73.4,,,,,,
2024,"King, Bryan",687911,92.1,91.3,,81.8,,77.9,,,,
2024,"White, Mitch",669952,93.9,94,,87.1,,81,,,84.1,
2024,"Madden, Ty",680744,94.3,92.5,88.2,84.3,,79.6,85.2,,,
2024,"Brooks, Aaron",605156,92.1,91.9,,85.2,85,79.5,,,,
2024,"Rosenberg, Kenny",670046,90.2,,83.6,,81.1,76.3,,,,
2024,"Gallegos, Giovanny",606149,92.2,,,83.6,86.5,,,,,
2024,"Gasser, Robert",688107,93.3,92.5,88.4,,87.9,,,,80.6,
2024,"Marinaccio, Ron",676760,93.6,,,,82.2,,,,80.3,
2024,"Manoah, Alek",666201,93.3,93.5,,81,87.5,,,,,
2024,"Williams, Devin",642207,94.7,,90.3,,84.4,,,,,
2024,"Brewer, Colten",605155,94.3,94.2,91,86.2,,80.7,,,,
2024,"Gonzalez, Victor",624647,,93.3,,85.9,86.2,,,,,
2024,"Festa, Matt",670036,91.8,,89.5,,89.8,,,,83.2,
2024,"Reid-Foley, Sean",656887,94.9,95.4,,86.6,88.7,,,,,
2024,"Poteet, Cody",547001,93.3,92.6,,,86.9,78.3,,,81.2,
2024,"Kerr, Ray",678061,95.2,,90.1,,,82,89.4,,,
2024,"Quijada, Jose",650671,93.9,,,81.4,84.9,,,,,
2024,"Lange, Alex",656638,96.3,96.3,,,89.9,88.1,,,,
2024,"Brasier, Ryan",518489,94.5,94.5,90.4,85.3,,,,,,
2024,"Sammons, Bryan",676614,91.5,,86.8,,81.3,75.9,,,80.1,
2024,"German, Domingo",593334,90.7,90.7,,,84.4,81.8,,,,
2024,"Ramirez, Emmanuel",642629,93.9,,,77.7,,,84.5,,,
2024,"Baker, Bryan",641329,96.3,,,87.4,82.8,79,,,,
2024,"Ort, Kaleb",672391,97.5,,91,,90.4,,,,84.2,
2024,"Englert, Mason",669438,92.8,91,88.5,84.5,86.1,81.1,,,,
2024,"Davis, Noah",663562,94.4,93.8,88.7,,85.6,77.9,,,80.1,
2024,"Petersen, Michael",656848,97.1,,88.2,84.8,89.8,,,,,
2024,"Leone, Dominic",608678,94.9,93.9,90.7,84.6,90.8,,,,86,
2024,"Criswell, Jeff",676105,95.4,95.8,,87.8,86.8,83.5,,,,
2024,"Hentges, Sam",656529,95,94.9,,87.9,,80.6,,,,
2024,"Hughes, Brandon",676714,92.5,92.5,,82,,,,,,
2024,"Basso, Brady",669620,92.2,92,88.1,,86.4,76.4,,,,
2024,"Berroa, Prelander",672860,97.7,97.1,,87.7,,,,,,
2024,"Walston, Blake",686796,91.5,89.1,87.6,,86.1,77.2,,,82.2,
2024,"Ryan, Ryder",656924,94,94.1,,83.8,89.1,,,,,
2024,"Hernandez, Daysbel",678226,97.4,98.2,,89,,,,,,
2024,"Pennington, Walter",679156,90.4,91.5,89.4,83.8,,,,,,
2024,"Alzolay, Adbert",640470,94.7,94.3,90.7,87.2,87.1,,,,82,
2024,"Taylor, Troy",700187,97,,,,88.8,,,,84.2,
2024,"Bush, Ky",681066,91.7,,,82.5,85.9,73.4,,,,
2024,"Smith, Drew",622098,94.7,94.6,89.1,84.6,85.3,76.7,,,,
2024,"Sauer, Matt",669422,95.1,95,,85.7,,81.8,85.1,,,
2024,"Cosgrove, Tom",676680,90.3,90,,,,,,,76.8,
2024,"Nance, Tommy",667297,95.3,94.5,,87.4,,84.6,,,,
2024,"Whitlock, Garrett",676477,,93.4,86.6,83.9,84.4,,,,80.7,
2024,"Means, John",607644,90.5,,,84.5,82,75.7,,,,
2024,"Blewett, Scott",656240,93.6,,,85.1,,,85.3,,,
2024,"Cuas, Jose",621016,91.6,92.4,,,87.4,,,,82.5,
2024,"Paredes, Enoli",660600,93.9,93.7,,85.6,,,,,,
2024,"Thompson, Zack",668868,90.7,,,82.9,,73.5,,,,
2024,"Fitts, Richard",690916,94.5,,,85.9,,,88.7,,83.7,
2024,"Cisnero, Jose",542585,95.2,95.2,88.9,84.8,88.6,,,,,
2024,"Bolton, Cody",675989,94.8,94.8,89.1,,91.5,,,,83.7,
2024,"McGreevy, Michael",700241,93,91.9,88.9,84.3,87.3,79.8,,,,
2024,"Marte, Jose",665896,96.6,96.3,,85.2,92.6,,,,,
2024,"Burke, Sean",680732,95.3,,,86.9,84.6,79.7,,,,
2024,"Keuchel, Dallas",572971,,88.1,84.6,78.6,81.1,,,,,
2024,"Clevinger, Mike",605182,93.3,93.3,84,78.6,86,76.2,,,,
2024,"Horn, Bailey",690544,95,,88.1,,,77.6,,,82.2,
2024,"Henriquez, Ronny",678692,95.7,95.1,,88.5,90.7,,,,,
2024,"Ramirez, Erasmo",541640,90.6,91,89.1,,83.5,80.4,,,,
2024,"Emanuel, Kent",592288,,89.4,,80.9,82.3,,,,75.9,
2024,"Bigge, Hunter",685801,97.5,,,89.6,,82.2,,,85,
2024,"Maldonado, Anthony",687424,,93,91.1,85.2,,,,,,
2024,"Ryan, River",689981,96.3,94.7,94,89.9,89.6,83.2,,,,
2024,"Sulser, Cole",642121,92.2,,87.4,81.4,83.7,,,,,
2024,"Holman, Grant",680880,94.4,,,85.3,87.2,,,,,
2024,"Zulueta, Yosver",691172,95.8,96.4,,87.2,89.9,,,,86.7,
2024,"Winn, Cole",668390,95.4,94.7,,87.9,,81.8,86.8,,,
2024,"Sborz, Josh",622250,95.1,,,87.3,,83.2,,,,
2024,"Garcia, Deivi",665620,95.1,,,,85.3,77.5,,,79.8,
2024,"Peralta, Sammy",671111,88.7,,,78.1,81.5,,,,78.7,
2024,"Jefferies, Daulton",641726,93.4,93,90.5,82.2,87.5,,,,,
2024,"Merryweather, Julian",657240,96,,,84.7,78.6,,,,81.7,
2024,"Zuniga, Guillo",670871,96.9,96.5,,86.7,88.5,,,,,
2024,"La Sorsa, Joe",686747,90.4,87.8,,74.9,82.8,,,,,
2024,"Stewart, Brock",592779,97,96.4,93.3,,89.2,,,,84.1,
2024,"Young, Alex",622065,88.7,90.2,,85.8,85.2,81.1,,,,
2024,"Almonte, Yency",622075,94,93.7,92.4,,87.8,,,,81.5,
2024,"Beede, Tyler",595881,93.7,91.1,,,,77.5,86.2,,,
2024,"Palencia, Daniel",694037,98.2,97.5,,89.7,,84.1,89,,,
2024,"Mercado, Michael",675650,95.4,,87.9,,89.3,83,,,,
2024,"Wells, Tyler",669330,92.5,,88.1,84.3,85.8,76.1,,,,
2024,"Uribe, Abner",682842,100.1,98.7,,87.9,,,,,,
2024,"Vines, Darius",670241,90.8,,83.7,82.4,81.5,78.4,,,,
2024,"Williamson, Brandon",682227,92.7,,90.1,,83.9,75.7,,,82.2,
2024,"Heller, Ben",621294,96.3,95.3,86.9,85.3,84.1,,,,76.9,
2024,"Hernandez, Elieser",622694,91.8,91.3,83.6,79.4,84.9,,,,,
2024,"Rodriguez, Joely",570257,,90,,,85.5,,,,79.3,
2024,"Lucas, Easton",687922,94.2,93.9,90.3,82.8,86.7,,,,,
2024,"Anderson, Shaun",641312,91.3,91.4,,86.5,85.9,,,,81.5,
2024,"Guenther, Sean",674944,90.3,90.1,,79.7,,,82.2,,,
2024,"Veneziano, Anthony",685107,94.8,,,86.8,86.6,,,,82.2,
2024,"Beck, Tristan",663941,93.1,,,86,,80,,,81.3,
2024,"Cobb, Alex",502171,,93.8,,,,83.2,89.2,,,
2024,"Bloss, Jake",814005,93.4,91.9,,87.6,86.5,78,,,82.1,
2024,"Barnes, Matt",598264,91.4,,,,,81.5,86.3,,,
2024,"Rodriguez, Carlos",692230,93.2,93.6,89,81.8,85.7,76.1,,,,
2024,"Castro, Miguel",612434,,94.6,,81.5,89.4,,,,,
2024,"Jacob, Alek",689690,87.1,86.4,,,74.5,,,,72.6,
2024,"Mahle, Tyler",641816,91.4,,85.3,83.7,,,85.5,,,
2024,"Frias, Luis",666818,95.8,96.1,89.8,83.6,,,,,,
2024,"Avila, Nick",687014,94.5,93.5,87.4,83,,79.7,,,,
2024,"Reynolds, Sean",669308,96.9,,,88.1,90.5,,,,83.7,
2024,"Aldegheri, Sam",691951,92.2,,,83.9,82.1,75.2,,,,
2024,"Waguespack, Jacob",621097,93.6,,86.3,,85.6,76,,,,
2024,"Pinto, Ricardo",620982,93.8,92.2,,84.9,,,85,,81,
2024,"Miller, Ryan",668943,,93.6,,86.3,,,,,79.8,
2024,"Rocker, Kumar",677958,96,95.1,,84.1,90.4,74.9,,,,
2024,"Senzatela, Antonio",622608,94.7,94.8,,86.6,87.1,79.7,,,,
2024,"Robertson, Nick",687798,94.3,,89,87.1,87.8,,,,82.8,
2024,"Romano, Jordan",605447,96.4,,,86.4,,,,,,
2024,"Walker, Josh",677020,94.2,92.8,,,,83.9,,,,
2024,"Lazar, Max",676661,93.4,,88.3,85.2,,80.3,,,,
2024,"Gomez, Yoendrys",672782,92.4,,,85.1,87.8,80.6,,,82.5,
2024,"Burdi, Nick",595897,97.5,99.1,,88.3,91.8,,,,,
2024,"Zeferjahn, Ryan",666171,97.3,,90.4,,,70.2,,,83.3,
2024,"Plesac, Zach",668676,90.2,,,83.8,84.4,75.9,,,,
2024,"Dana, Caden",702674,93.7,,86.3,85.4,85,74.9,,,,
2024,"Teng, Kai-Wei",678906,93.6,92.7,,87.4,88.1,82.1,,,83.6,
2024,"Sabrowski, Erik",681870,92.6,,,87,,78.8,,,,
2024,"Snead, Kirby",669912,92.6,92.6,,82.2,87,,,,,
2024,"Mushinski, Parker",656786,92,91.1,88,,,81.3,,,80.4,
2024,"O'Brien, Riley",676617,96.1,96.8,,89.8,,82.6,,,83.5,
2024,"Ramirez, Nick",598286,88.3,87.6,,,78.4,,,,79.2,
2024,"de Geus, Brett",676969,98,96.4,89.7,,,85.1,88.6,,,
2024,"Strzelecki, Peter",657265,92.3,91.5,88.3,82.1,83.1,,,,,
2024,"Duffey, Tyler",608648,90.8,91.7,,81.2,81.8,80.7,,,,
2024,"Herget, Jimmy",623474,92.2,91.1,,84,86.3,77.9,,,,
2024,"Castellanos, Humberto",528748,89.5,90.6,87.1,,85.2,78.2,,,,
2024,"Newcomb, Sean",656794,93.7,93.1,,,85.2,79.4,,,,82.4
2024,"Dobnak, Randy",677976,93.3,91.7,,83.2,85.8,,,,,
2024,"Peralta, Luis",678821,95,,,,88.9,82.1,,,,
2024,"McMillon, John",669111,95.3,,95,85.3,,,,,,
2024,"Wingenter, Trey",622259,97.1,,,86.3,,,89.1,,,
2024,"Matzek, Tyler",554431,93.6,,89.8,83.3,,,,,,
2024,"Lucchesi, Joey",664192,,89.8,90,,81.9,76.6,,,,
2024,"Feyereisen, J.P.",656420,91.7,,,84.3,87.5,,,,,
2024,"Adon, Joan",672851,94.7,94.4,,87,87.7,82.5,,,,
2024,"Strider, Spencer",675911,96.3,,,85.3,85.3,79.7,,,,
2024,"Nittoli, Vinny",657697,,90.8,89.2,,86.9,81.3,,,82.2,
2024,"Lopez, Jacob",682052,90.6,,87,77.9,83,,,,,
2024,"Castillo, Diego",650895,95.9,95.2,,86.9,89.8,,,,,
2024,"Halvorsen, Seth",678020,99.9,100.1,,88.9,,,89.4,,,
2024,"Gray, Josiah",680686,92.7,92.5,87.7,86.2,86.7,81.7,,,82.1,
2024,"O'Loughlin, Jack",672552,91.8,91.9,,82.8,84,76,,,,
2024,"Junk, Janson",676083,93.8,93.8,,88.2,,82.8,,,81.6,
2024,"Borucki, Ryan",621366,,94,,88.2,84.7,,,,83.1,
2024,"Warren, Austin",681810,94,93.8,89.1,83.3,,,,,,
2024,"deGrom, Jacob",594798,97.3,,,90,90.5,81.1,,,,
2024,"Rogers, Josh",642028,89.6,88.9,85.9,81,82.1,,,,78.6,
2024,"Carasiti, Matt",571539,94.5,94.2,87.6,,,,,,,
2024,"Vespi, Nick",663989,,,89.5,83.9,,80,,,,
2024,"Kilian, Caleb",668873,93.6,92.4,85.2,,86.8,76.3,,,80.1,
2024,"Cueto, Johnny",456501,91,91.1,87.2,85.6,81.2,78.4,,,,
2024,"Silseth, Chase",681217,93.7,93.7,,,,78.4,85.7,,80,
2024,"Bieber, Shane",669456,92,,86.6,85.3,89,82.8,,,,
2024,"Legumina, Casey",668984,93.4,,,85,87.7,,,,82.7,
2024,"Diaz, Jhonathan",646242,90.2,88.3,,78.6,81.1,73.1,,,,
2024,"Bachar, Lake",669199,94.2,,,84.7,85.5,,,,,
2024,"Montgomery, Mason",682254,97.3,,,88.6,,,,,,
2024,"Espino, Paolo",502179,88.2,,,,83.4,70.6,,,75.6,
2024,"Kuhnel, Joel",669270,94.4,94,,89.5,90.4,81.3,,,,
2024,"Kitchen, Austin",685116,90.7,90.7,,,83.4,73.5,,,79.2,
2024,"Casparius, Ben",676508,95.5,,91,84.3,,79.8,,,,
2024,"Bickford, Phil",641360,93.3,,,83.6,,,,,,
2024,"Jay, Tyler",664079,92.1,93.1,89.1,,,,,,82,
2024,"Gillaspie, Logan",670810,94.8,,92.1,85.1,87.7,82.7,,,83.6,
2024,"Herget, Kevin",643361,92.9,,87,84.4,82.3,,,,,
2024,"Hill, Jaden",677955,96.7,96.8,,,85.2,,,,87.1,
2024,"Parsons, Wes",641149,94.8,93.9,,86.8,89.6,83.2,,,,
2024,"Winans, Allan",642216,90,89.4,,79.1,82.8,,,,,
2024,"Klein, Will",694361,97,,,87.6,,86.5,,,,
2024,"Gilbert, Tyler",656457,92,91.4,89.8,,,82.1,85.8,,84.3,
2024,"Nelson, Kyle",669459,90.2,,87.5,83.6,,,,,,
2024,"Davis, Austin",656354,,92.3,88.6,,,,,,80.2,
2024,"Shugart, Chase",663767,96.1,95.2,92.4,,89.7,,,,81.2,
2024,"Winder, Josh",680739,95.1,95.5,,86.4,89.2,,,,84.2,
2024,"Hernandez, Nick",663321,90.8,,,82,84,,,,,
2024,"Rutledge, Jackson",671131,95.9,95.2,88.4,83.8,,79.3,85.2,,,
2024,"Hartlieb, Geoff",664129,97.1,95.7,92.8,87,,,,,,
2024,"Gillispie, Connor",687362,92.2,,88,82.5,87.5,,,,,
2024,"Iriarte, Jairo",683568,94.1,,,81.9,87.2,,,,,
2024,"Guerrero, Luis",692285,97.5,,,86.1,88.7,,,,,
2024,"Waldrep, Hurston",694462,95.8,,,87,,80.4,85.9,,,
2024,"Walters, Andrew",689958,95.9,,,85.8,,,,,,
2024,"Bermudez, Jonathan",642834,89.1,,,81.2,82.2,,,,75,
2024,"Campbell, Isaiah",663462,93.6,91.1,,86.7,,,,,81.6,
2024,"Zastryzny, Rob",642239,91.5,,86.7,,82.2,,,,80.9,
2024,"Raley, Brooks",548384,,88.9,85.7,,83.7,,,,80.5,
2024,"Hartwig, Grant",701643,95.4,94.6,93.6,,87,,,,83.8,
2024,"Miley, Wade",489119,90.1,89.6,86.9,78.9,83.4,75.2,,,,
2024,"Leibrandt, Brandon",605335,88.6,89.5,,83.9,78.5,77.7,,,,
2024,"Santos, Gregory",666619,96.6,98.5,,89.8,93.1,,,,,
2024,"Selby, Colin",681882,94.7,95.4,,88.2,,82.3,,,,
2024,"Eisert, Brandon",685126,91.2,,,84.7,85.3,,,,,
